0.0,0.0,-0.03734707832336426,-0.05937612056732178,-0.06329494714736938,-0.13041692972183228,-0.09219333529472351,-0.20496517419815063,-0.1138715147972107,-0.25749146938323975,0.048373669385910034,-0.22062790393829346,0.0033486783504486084,-0.31280744075775146,-0.04467803239822388,-0.3133944869041443,-0.07126481831073761,-0.30515629053115845,0.044885873794555664,-0.2263096570968628,0.006277680397033691,-0.3273136615753174,-0.04283797740936279,-0.3074283003807068,-0.06432434916496277,-0.2992209196090698,0.037738919258117676,-0.23290568590164185,0.01914598047733307,-0.32834821939468384,-0.02240455150604248,-0.3078017234802246,-0.04103672504425049,-0.2967034578323364,0.03469902276992798,-0.23299682140350342,0.02145463228225708,-0.31123489141464233,-0.0022192001342773438,-0.3179907202720642,-0.016853809356689453,-0.31997233629226685,A
0.0,0.0,0.0736062228679657,-0.08691704273223877,0.11481347680091858,-0.1918783187866211,0.13105005025863647,-0.28712981939315796,0.15391764044761658,-0.35747092962265015,0.07142356038093567,-0.2662035822868347,0.0687582790851593,-0.3298295736312866,0.06598973274230957,-0.26998913288116455,0.06687584519386292,-0.21455246210098267,0.0263766348361969,-0.26377975940704346,0.024378672242164612,-0.3193933367729187,0.027471601963043213,-0.2363804578781128,0.03242868185043335,-0.1709880828857422,-0.016054794192314148,-0.2565634250640869,-0.01833377778530121,-0.2993707060813904,-0.008561968803405762,-0.21826547384262085,0.0004824697971343994,-0.15353965759277344,-0.05726504325866699,-0.24472761154174805,-0.05668151378631592,-0.29536551237106323,-0.04508553445339203,-0.24533778429031372,-0.03546704351902008,-0.19885504245758057,A
0.0,0.0,0.0706469863653183,-0.07331019639968872,0.11032120883464813,-0.18262642621994019,0.12347067892551422,-0.2774719297885895,0.15163664519786835,-0.3410717248916626,0.06972499191761017,-0.25394660234451294,0.06290702521800995,-0.3234308362007141,0.057264283299446106,-0.26140129566192627,0.05768762528896332,-0.20219439268112183,0.0227004736661911,-0.24738311767578125,0.015550404787063599,-0.30270665884017944,0.016935154795646667,-0.21494054794311523,0.0227804034948349,-0.14718908071517944,-0.023458734154701233,-0.23566627502441406,-0.028941422700881958,-0.2768617272377014,-0.018166616559028625,-0.18870985507965088,-0.006664574146270752,-0.12139308452606201,-0.06914137303829193,-0.22162467241287231,-0.06937472522258759,-0.2767904996871948,-0.05837617814540863,-0.23111510276794434,-0.04935532808303833,-0.18782025575637817,A
0.0,0.0,0.07180938124656677,-0.06616067886352539,0.1102609932422638,-0.17630940675735474,0.123593270778656,-0.2707587480545044,0.15199154615402222,-0.3333871364593506,0.07099884748458862,-0.2458236813545227,0.06695276498794556,-0.3168644309043884,0.06168162822723389,-0.258009135723114,0.06135895848274231,-0.19741183519363403,0.024855464696884155,-0.23985308408737183,0.02065807580947876,-0.29778704047203064,0.021497368812561035,-0.21379965543746948,0.02654281258583069,-0.14615947008132935,-0.02051393687725067,-0.229483962059021,-0.022719860076904297,-0.27431851625442505,-0.012420907616615295,-0.18935871124267578,-0.0016928017139434814,-0.12232857942581177,-0.0660264641046524,-0.21705669164657593,-0.06426326930522919,-0.2735440135002136,-0.050890788435935974,-0.22820359468460083,-0.03960944712162018,-0.18367785215377808,A
0.0,0.0,0.07059134542942047,-0.06047940254211426,0.10784421861171722,-0.17060595750808716,0.12320490181446075,-0.2655147910118103,0.15063618123531342,-0.33027899265289307,0.0743338018655777,-0.23803788423538208,0.07029621303081512,-0.3145519495010376,0.06281502544879913,-0.2457903027534485,0.06173922121524811,-0.18084925413131714,0.0289909690618515,-0.23094695806503296,0.024744316935539246,-0.2984047830104828,0.023600146174430847,-0.20939898490905762,0.02862708270549774,-0.14135199785232544,-0.015644237399101257,-0.21944212913513184,-0.017336860299110413,-0.2706531286239624,-0.00952465832233429,-0.18140357732772827,0.0004827827215194702,-0.1162990927696228,-0.06022830307483673,-0.20712149143218994,-0.059512242674827576,-0.2720779776573181,-0.04947705566883087,-0.22418946027755737,-0.04012690484523773,-0.17864477634429932,A
0.0,0.0,0.07067190110683441,-0.05642819404602051,0.1106107085943222,-0.165361225605011,0.12568260729312897,-0.2604852318763733,0.15251828730106354,-0.3249545991420746,0.07800798118114471,-0.23953521251678467,0.07517863810062408,-0.31370747089385986,0.06526349484920502,-0.24467575550079346,0.062344834208488464,-0.18144816160202026,0.031591013073921204,-0.23316669464111328,0.02785836160182953,-0.29792797565460205,0.026974722743034363,-0.20697879791259766,0.03238286077976227,-0.14097410440444946,-0.013637349009513855,-0.22294855117797852,-0.014678001403808594,-0.268562376499176,-0.0068511962890625,-0.17697715759277344,0.0027634799480438232,-0.11392068862915039,-0.05863665044307709,-0.21209698915481567,-0.057088956236839294,-0.27494049072265625,-0.04774193465709686,-0.22331029176712036,-0.03930799663066864,-0.17773586511611938,A
0.0,0.0,0.07143104076385498,-0.05779904127120972,0.11183172464370728,-0.16719955205917358,0.12767502665519714,-0.26143383979797363,0.1540726125240326,-0.32424846291542053,0.07891100645065308,-0.23835879564285278,0.07475346326828003,-0.31176573038101196,0.06552177667617798,-0.24196916818618774,0.06341397762298584,-0.18020153045654297,0.032513558864593506,-0.23217040300369263,0.02814197540283203,-0.29713118076324463,0.0273076593875885,-0.2056695818901062,0.03237414360046387,-0.14025276899337769,-0.012433692812919617,-0.22239536046981812,-0.01478971540927887,-0.2685779929161072,-0.007068127393722534,-0.17669373750686646,0.0024728327989578247,-0.11428403854370117,-0.057018429040908813,-0.21219342947006226,-0.05638471245765686,-0.27359819412231445,-0.047541543841362,-0.22045624256134033,-0.039332687854766846,-0.17436885833740234,A
0.0,0.0,0.07070857286453247,-0.05747520923614502,0.11355733871459961,-0.16350042819976807,0.12971040606498718,-0.2587886452674866,0.15931472182273865,-0.3238956928253174,0.07994893193244934,-0.23485839366912842,0.07498157024383545,-0.3099171817302704,0.06773325800895691,-0.24135971069335938,0.06726443767547607,-0.17780184745788574,0.032420992851257324,-0.22983551025390625,0.028305530548095703,-0.2944850027561188,0.027951717376708984,-0.2046169638633728,0.03314569592475891,-0.13793957233428955,-0.014410823583602905,-0.22067773342132568,-0.01645772159099579,-0.26769956946372986,-0.007709473371505737,-0.17615944147109985,0.0031203776597976685,-0.11140334606170654,-0.061157792806625366,-0.20991486310958862,-0.06299607455730438,-0.2739635705947876,-0.051717132329940796,-0.22571873664855957,-0.04071469604969025,-0.1803012490272522,A
0.0,0.0,0.06995072960853577,-0.056816935539245605,0.11280390620231628,-0.16425037384033203,0.12991979718208313,-0.25973445177078247,0.16016057133674622,-0.32408660650253296,0.07997748255729675,-0.2358880639076233,0.07508251070976257,-0.3098883628845215,0.0678001344203949,-0.24118119478225708,0.06745833158493042,-0.17722243070602417,0.03260838985443115,-0.23060303926467896,0.02833038568496704,-0.29476866126060486,0.0280187726020813,-0.20504307746887207,0.033288806676864624,-0.13768500089645386,-0.014303535223007202,-0.2209855318069458,-0.016676276922225952,-0.26755809783935547,-0.007825806736946106,-0.17604506015777588,0.003309309482574463,-0.11063152551651001,-0.06106829643249512,-0.209883451461792,-0.06255356967449188,-0.2733195722103119,-0.05204412341117859,-0.22462409734725952,-0.04162904620170593,-0.1789039969444275,A
0.0,0.0,0.07025210559368134,-0.05640113353729248,0.1130521148443222,-0.16376346349716187,0.12981151044368744,-0.25920987129211426,0.15979836881160736,-0.32378271222114563,0.07996882498264313,-0.2350236177444458,0.0751340240240097,-0.30972403287887573,0.06782613694667816,-0.24119681119918823,0.06731955707073212,-0.17704766988754272,0.03232951462268829,-0.22980499267578125,0.028320208191871643,-0.2944066822528839,0.027834787964820862,-0.20464980602264404,0.03291712701320648,-0.13727939128875732,-0.014662906527519226,-0.22038346529006958,-0.016616225242614746,-0.2670709192752838,-0.00798080861568451,-0.17540252208709717,0.002885878086090088,-0.11008656024932861,-0.06137476861476898,-0.20947349071502686,-0.06277112662792206,-0.273257315158844,-0.052120283246040344,-0.2246364951133728,-0.041621237993240356,-0.17883425951004028,A
